time,telnetToServerPossible
19:56:13,True
19:56:14,True
19:56:14,True
19:56:15,True
19:56:15,True
19:56:16,True
19:56:16,True
19:56:17,True
19:56:17,True
19:56:18,True
19:56:18,True
19:56:19,True
19:56:19,True
19:56:20,True
19:56:20,True
19:56:21,True
19:56:21,True
19:56:22,True
19:56:22,True
19:56:23,True
19:56:23,True
19:56:24,True
19:56:24,True
19:56:25,True
19:56:25,True
19:56:26,True
19:56:26,True
19:56:27,True
19:56:27,True
19:56:28,True
19:56:29,True
19:56:29,True
19:56:30,True
19:56:30,True
19:56:31,True
19:56:31,True
19:56:32,True
19:56:32,True
19:56:33,True
19:56:33,True
19:56:34,True
19:56:34,True
19:56:35,True
19:56:35,True
19:56:36,True
19:56:36,True
19:56:37,True
19:56:37,True
19:56:38,True
19:56:38,True
19:56:39,True
19:56:39,True
19:56:40,True
19:56:40,True
19:56:41,True
19:56:41,True
19:56:42,True
19:56:42,True
19:56:43,True
19:56:43,True
19:56:44,True
19:56:45,True
19:56:45,True
19:56:46,True
19:56:46,True
19:56:47,True
19:56:47,True
19:56:48,True
19:56:48,True
19:56:49,True
19:56:49,True
19:56:50,True
19:56:50,True
19:56:51,True
19:56:51,True
19:56:52,True
19:56:52,True
19:56:53,True
19:56:53,True
19:56:54,True
19:56:54,True
19:56:55,True
19:56:55,True
19:56:56,True
19:56:56,True
19:56:57,True
19:56:57,True
19:56:58,True
19:56:58,True
19:56:59,True
19:56:59,True
19:57:00,True
19:57:00,True
19:57:01,True
19:57:02,True
19:57:02,True
19:57:03,True
19:57:03,True
19:57:04,True
19:57:04,True
19:57:05,True
19:57:05,True
19:57:06,True
19:57:06,True
19:57:07,True
19:57:07,True
19:57:08,True
19:57:08,True
19:57:09,True
19:57:09,True
19:57:10,True
19:57:10,True
19:57:11,True
19:57:11,True
19:57:12,True
19:57:12,True
19:57:13,True
19:57:13,True
19:57:14,True
19:57:14,True
19:57:15,True
19:57:15,True
19:57:16,True
19:57:17,True
19:57:17,True
19:57:18,True
19:57:18,True
19:57:19,True
19:57:19,True
19:57:20,True
19:57:20,True
19:57:21,True
19:57:21,True
19:57:22,True
19:57:22,True
19:57:23,True
19:57:23,True
19:57:24,True
19:57:24,True
19:57:25,True
19:57:25,True
19:57:26,True
19:57:26,True
19:57:27,True
19:57:27,True
19:57:28,True
19:57:28,True
19:57:29,True
19:57:29,True
19:57:30,True
19:57:30,True
19:57:31,True
19:57:31,True
19:57:32,True
19:57:32,True
19:57:33,True
19:57:34,True
19:57:34,True
19:57:35,True
19:57:35,True
19:57:36,True
19:57:36,True
19:57:37,True
19:57:37,True
19:57:38,True
19:57:38,True
19:57:39,True
19:57:39,True
19:57:40,True
19:57:40,True
19:57:41,True
19:57:41,True
19:57:42,True
19:57:42,True
19:57:43,True
19:57:43,True
19:57:44,True
19:57:44,True
19:57:45,True
19:57:45,True
19:57:46,True
19:57:46,True
19:57:47,True
19:57:47,True
19:57:48,True
19:57:48,True
19:57:49,True
19:57:50,True
19:57:50,True
19:57:51,True
19:57:51,True
19:57:52,True
19:57:52,True
19:57:53,True
19:57:53,True
19:57:54,True
19:57:54,True
19:57:55,True
19:57:55,True
19:57:56,True
19:57:56,True
19:57:57,True
19:57:57,True
19:57:58,True
19:57:58,True
19:57:59,True
19:57:59,True
19:58:00,True
19:58:00,True
19:58:01,True
19:58:01,True
19:58:02,True
19:58:02,True
19:58:03,True
19:58:03,True
19:58:04,True
19:58:04,True
19:58:05,True
19:58:05,True
19:58:06,True
19:58:06,True
19:58:07,True
19:58:07,True
19:58:08,True
19:58:08,True
19:58:09,True
19:58:09,True
19:58:10,True
19:58:11,True
19:58:11,True
19:58:12,True
19:58:12,True
19:58:13,True
19:58:13,True
19:58:14,True
19:58:14,True
19:58:15,True
19:58:15,True
19:58:16,True
19:58:16,True
19:58:17,True
19:58:17,True
19:58:18,True
19:58:18,True
19:58:19,True
19:58:19,True
19:58:20,True
19:58:20,True
19:58:21,True
19:58:21,True
19:58:22,True
19:58:22,True
19:58:23,True
19:58:23,True
19:58:24,True
19:58:24,True
19:58:25,True
19:58:25,True
19:58:26,True
19:58:26,True
19:58:27,True
19:58:28,True
19:58:28,True
19:58:29,True
19:58:29,True
19:58:30,True
19:58:30,True
19:58:31,True
19:58:31,True
19:58:32,True
19:58:32,True
19:58:33,True
19:58:33,True
19:58:34,True
19:58:34,True
19:58:35,True
19:58:35,True
19:58:36,True
19:58:36,True
19:58:37,True
19:58:37,True
19:58:38,True
19:58:38,True
19:58:39,True
19:58:39,True
19:58:40,True
19:58:40,True
19:58:41,True
19:58:41,True
19:58:42,True
19:58:42,True
19:58:43,True
19:58:43,True
19:58:44,True
19:58:45,True
19:58:45,True
19:58:46,True
19:58:46,True
19:58:47,True
19:58:47,True
19:58:48,True
19:58:48,True
19:58:49,True
19:58:49,True
19:58:50,True
19:58:50,True
19:58:51,True
19:58:51,True
19:58:52,True
19:58:52,True
19:58:53,True
19:58:53,True
19:58:54,True
19:58:54,True
19:58:55,True
19:58:55,True
19:58:56,True
19:58:56,True
19:58:57,True
19:58:57,True
19:58:58,True
19:58:58,True
19:58:59,True
19:58:59,True
19:59:00,False
19:59:01,False
19:59:01,False
19:59:02,False
19:59:02,False
19:59:03,False
19:59:03,False
19:59:04,False
19:59:04,False
19:59:05,False
19:59:05,False
19:59:06,True
19:59:06,True
19:59:07,True
19:59:07,True
19:59:08,True
19:59:08,True
19:59:09,True
19:59:09,True
19:59:10,True
19:59:10,True
19:59:11,True
19:59:11,True
19:59:12,True
19:59:12,True
19:59:13,True
19:59:13,True
19:59:14,True
19:59:14,True
19:59:15,True
19:59:15,True
19:59:16,True
19:59:17,True
19:59:17,True
19:59:18,True
19:59:18,True
19:59:19,True
19:59:19,True
19:59:20,True
19:59:20,True
19:59:21,True
19:59:21,True
19:59:22,True
19:59:22,True
19:59:23,True
19:59:23,True
19:59:24,True
19:59:24,True
19:59:25,True
19:59:25,True
19:59:26,True
19:59:27,True
19:59:27,True
19:59:28,True
19:59:28,True
19:59:29,True
19:59:29,True
19:59:30,True
19:59:30,True
19:59:31,True
19:59:31,True
19:59:32,True
19:59:32,True
19:59:33,True
19:59:33,True
19:59:34,True
19:59:34,True
19:59:35,True
19:59:35,True
19:59:36,True
19:59:36,True
19:59:37,True
19:59:37,True
19:59:38,True
19:59:38,True
19:59:39,True
19:59:39,True
19:59:40,True
19:59:40,True
19:59:41,True
19:59:41,True
19:59:42,True
19:59:42,True
19:59:43,True
19:59:43,True
19:59:44,True
19:59:44,True
19:59:45,True
19:59:45,True
19:59:46,True
19:59:46,True
19:59:47,True
19:59:47,True
19:59:48,True
19:59:48,True
19:59:49,True
19:59:49,True
19:59:50,True
19:59:51,True
19:59:51,True
19:59:52,True
19:59:52,True
19:59:53,True
19:59:53,True
19:59:54,True
19:59:54,True
19:59:55,True
19:59:55,True
19:59:56,True
19:59:56,True
19:59:57,True
19:59:57,True
19:59:58,True
19:59:58,True
19:59:59,True
19:59:59,True
20:00:00,True
20:00:00,True
20:00:01,True
20:00:01,True
20:00:02,True
20:00:02,True
20:00:03,True
20:00:03,True
20:00:04,True
20:00:04,True
20:00:05,True
20:00:05,True
20:00:06,True
20:00:06,True
20:00:07,True
20:00:07,True
20:00:08,True
20:00:09,True
20:00:09,True
20:00:10,True
20:00:10,True
20:00:11,True
20:00:11,True
20:00:12,True
20:00:12,True
20:00:13,True
20:00:13,True
20:00:14,True
20:00:14,True
20:00:15,True
20:00:15,True
20:00:16,True
20:00:16,True
20:00:17,True
20:00:17,True
20:00:18,True
20:00:18,True
20:00:19,True
20:00:19,True
20:00:20,True
20:00:20,True
20:00:21,True
20:00:21,True
20:00:22,True
20:00:22,True
20:00:23,True
20:00:23,True
20:00:24,True
20:00:24,True
20:00:25,True
20:00:26,True
20:00:26,True
20:00:27,True
20:00:27,True
20:00:28,True
20:00:28,True
20:00:29,True
20:00:29,True
20:00:30,True
20:00:30,True
20:00:31,True
20:00:31,True
20:00:32,True
20:00:32,True
20:00:33,True
20:00:33,True
20:00:34,True
20:00:34,True
20:00:35,False
20:00:35,False
20:00:36,False
20:00:36,False
20:00:37,False
20:00:37,False
20:00:38,False
20:00:38,False
20:00:39,False
20:00:39,False
20:00:40,True
20:00:40,True
20:00:41,True
20:00:41,True
20:00:42,True
20:00:42,True
20:00:43,True
20:00:43,True
20:00:44,True
20:00:44,True
20:00:45,True
20:00:45,True
20:00:46,True
20:00:46,True
20:00:47,True
20:00:47,True
20:00:48,True
20:00:48,True
20:00:49,True
20:00:49,True
20:00:50,True
20:00:51,True
20:00:51,True
20:00:52,True
20:00:52,True
20:00:53,True
20:00:53,True
20:00:54,True
20:00:54,True
20:00:55,True
20:00:55,True
20:00:56,True
20:00:56,True
20:00:57,True
20:00:57,True
20:00:58,True
20:00:58,True
20:00:59,True
20:00:59,True
20:01:00,True
20:01:00,True
20:01:01,True
20:01:01,True
20:01:02,True
20:01:02,True
20:01:03,True
20:01:03,True
20:01:04,True
20:01:04,True
20:01:05,True
20:01:05,True
20:01:06,True
20:01:06,True
20:01:07,True
20:01:07,True
20:01:08,True
20:01:09,True
20:01:09,True
20:01:10,True
20:01:10,True
20:01:11,True
20:01:11,True
20:01:12,True
20:01:12,True
20:01:13,True
20:01:13,True
20:01:14,True
20:01:14,True
20:01:15,True
20:01:15,True
20:01:16,True
20:01:16,True
20:01:17,True
20:01:17,True
20:01:18,True
20:01:18,True
20:01:19,True
20:01:19,True
20:01:20,True
20:01:20,True
20:01:21,True
20:01:21,True
20:01:22,True
20:01:22,True
20:01:23,True
20:01:23,True
20:01:24,True
20:01:25,True
20:01:25,True
20:01:26,True
20:01:26,True
20:01:27,True
20:01:27,True
20:01:28,True
20:01:28,True
20:01:29,True
20:01:29,True
20:01:30,True
20:01:30,True
20:01:31,True
20:01:31,True
20:01:32,True
20:01:32,True
20:01:33,True
20:01:33,True
20:01:34,True
20:01:34,True
20:01:35,True
20:01:35,True
20:01:36,True
20:01:36,True
20:01:37,True
20:01:37,True
20:01:38,True
20:01:38,True
20:01:39,True
20:01:39,True
20:01:40,True
20:01:40,True
20:01:41,True
20:01:41,True
20:01:42,True
20:01:43,True
20:01:43,True
20:01:44,True
20:01:44,True
20:01:45,True
20:01:45,True
20:01:46,True
20:01:46,True
20:01:47,True
20:01:47,True
20:01:48,True
20:01:48,True
20:01:49,True
20:01:49,True
20:01:50,True
20:01:50,True
20:01:51,True
20:01:51,True
20:01:52,True
20:01:52,True
20:01:53,True
20:01:53,True
20:01:54,True
20:01:54,True
20:01:55,True
20:01:55,True
20:01:56,True
20:01:56,True
20:01:57,True
20:01:57,True
20:01:58,True
20:01:58,True
20:01:59,True
20:01:59,True
20:02:00,True
20:02:01,True
20:02:01,True
20:02:02,True
20:02:02,True
20:02:03,True
20:02:03,True
20:02:04,True
20:02:04,True
20:02:05,True
20:02:05,True
20:02:06,True
20:02:06,True
20:02:07,True
20:02:07,True
20:02:08,True
20:02:08,True
20:02:09,True
20:02:09,True
20:02:10,True
20:02:10,True
20:02:11,True
20:02:11,True
20:02:12,True
20:02:12,True
20:02:13,True
20:02:13,True
20:02:14,True
20:02:14,True
20:02:15,True
20:02:15,True
20:02:16,True
20:02:16,True
20:02:17,True
20:02:18,True
20:02:18,True
20:02:19,True
20:02:19,True
20:02:20,True
20:02:20,True
20:02:21,True
20:02:21,True
20:02:22,True
20:02:22,True
20:02:23,True
20:02:23,True
20:02:24,True
20:02:24,True
20:02:25,True
20:02:25,True
20:02:26,True
20:02:26,True
20:02:27,True
20:02:27,True
20:02:28,True
20:02:28,True
20:02:29,True
20:02:29,True
20:02:30,True
20:02:30,True
20:02:31,True
20:02:31,True
20:02:32,True
20:02:32,True
20:02:33,True
20:02:33,True
20:02:34,True
20:02:34,True
20:02:35,True
20:02:36,True
20:02:36,True
20:02:37,True
20:02:37,True
20:02:38,False
20:02:38,False
20:02:39,False
20:02:39,False
20:02:40,False
20:02:40,False
20:02:41,False
20:02:41,False
20:02:42,False
20:02:42,False
20:02:43,False
20:02:43,True
20:02:44,True
20:02:44,True
20:02:45,True
20:02:45,True
20:02:46,True
20:02:46,True
20:02:47,True
20:02:47,True
20:02:48,True
20:02:48,True
20:02:49,True
20:02:49,True
20:02:50,True
20:02:50,True
20:02:51,True
20:02:51,True
20:02:52,True
20:02:52,True
20:02:53,True
20:02:53,True
20:02:54,True
20:02:54,True
20:02:55,True
20:02:55,True
20:02:56,True
20:02:56,True
20:02:57,True
20:02:58,True
20:02:58,True
20:02:59,True
20:02:59,True
20:03:00,True
20:03:00,True
20:03:01,True
20:03:01,True
20:03:02,True
20:03:02,True
20:03:03,True
20:03:03,True
20:03:04,True
20:03:04,True
20:03:05,True
20:03:05,True
20:03:06,True
20:03:06,True
20:03:07,True
20:03:07,True
20:03:08,True
20:03:08,True
20:03:09,True
20:03:09,True
20:03:10,True
20:03:10,True
20:03:11,True
20:03:11,True
20:03:12,True
20:03:12,True
20:03:13,True
20:03:13,True
20:03:14,True
20:03:15,True
20:03:15,True
20:03:16,True
20:03:16,True
20:03:17,True
20:03:17,True
20:03:18,True
20:03:18,True
20:03:19,True
20:03:19,True
20:03:20,True
20:03:20,True
20:03:21,True
20:03:21,True
20:03:22,True
20:03:22,True
20:03:23,True
20:03:23,True
20:03:24,True
20:03:24,True
20:03:25,True
20:03:25,True
20:03:26,True
20:03:26,True
20:03:27,True
20:03:27,True
20:03:28,True
20:03:28,True
20:03:29,True
20:03:29,True
20:03:30,True
20:03:31,True
20:03:31,True
20:03:32,True
20:03:32,True
20:03:33,True
20:03:33,True
20:03:34,True
20:03:34,True
20:03:35,True
20:03:35,True
20:03:36,True
20:03:36,True
20:03:37,True
20:03:37,True
20:03:38,True
20:03:38,True
20:03:39,True
20:03:39,True
20:03:40,True
20:03:40,True
20:03:41,True
20:03:41,True
20:03:42,True
20:03:42,True
20:03:43,True
20:03:43,True
20:03:44,True
20:03:44,True
20:03:45,True
20:03:45,True
20:03:46,True
20:03:46,True
20:03:47,True
20:03:47,True
20:03:48,True
20:03:48,True
20:03:49,True
20:03:49,True
20:03:50,True
20:03:50,True
20:03:51,True
20:03:51,True
20:03:52,True
20:03:52,True
20:03:53,True
20:03:53,True
20:03:54,True
20:03:54,True
20:03:55,True
20:03:55,True
20:03:56,True
20:03:57,True
20:03:57,True
20:03:58,True
20:03:58,True
20:03:59,True
20:03:59,True
20:04:00,True
20:04:00,True
20:04:01,True
20:04:01,True
20:04:02,True
20:04:02,True
20:04:03,True
20:04:03,True
20:04:04,True
20:04:04,True
20:04:05,True
20:04:05,True
20:04:06,True
20:04:06,True
20:04:07,True
20:04:07,True
20:04:08,True
20:04:08,True
20:04:09,True
20:04:09,True
20:04:10,True
20:04:10,True
20:04:11,True
20:04:11,True
20:04:12,True
20:04:12,True
20:04:13,True
20:04:14,True
20:04:14,True
20:04:15,True
20:04:15,True
20:04:16,True
20:04:16,True
20:04:17,True
20:04:17,True
20:04:18,True
20:04:18,True
20:04:19,True
20:04:19,True
20:04:20,True
20:04:20,True
20:04:21,True
20:04:21,True
20:04:22,True
20:04:22,True
20:04:23,True
20:04:23,True
20:04:24,True
20:04:24,True
20:04:25,True
20:04:25,True
20:04:26,True
20:04:26,True
20:04:27,True
20:04:27,True
20:04:28,True
20:04:28,True
20:04:29,True
20:04:29,True
20:04:30,True
20:04:30,True
20:04:31,True
20:04:31,True
20:04:32,True
20:04:32,True
20:04:33,True
20:04:33,True
20:04:34,True
20:04:35,True
20:04:35,True
20:04:36,True
20:04:36,True
20:04:37,True
20:04:37,True
20:04:38,True
20:04:38,True
20:04:39,True
20:04:39,True
20:04:40,True
20:04:40,True
20:04:41,True
20:04:41,True
20:04:42,True
20:04:42,True
20:04:43,True
20:04:43,True
20:04:44,True
20:04:44,True
20:04:45,True
20:04:45,True
20:04:46,True
20:04:46,True
20:04:47,True
20:04:47,True
20:04:48,True
20:04:48,True
20:04:49,True
20:04:49,True
20:04:50,True
20:04:50,True
20:04:51,True
20:04:51,True
20:04:52,True
20:04:52,True
20:04:53,True
20:04:53,True
20:04:54,True
20:04:54,True
20:04:55,True
20:04:55,True
20:04:56,True
20:04:57,True
20:04:57,True
20:04:58,True
20:04:58,True
20:04:59,True
20:04:59,True
20:05:00,True
20:05:00,True
20:05:01,True
20:05:01,True
20:05:02,True
20:05:02,True
20:05:03,True
20:05:03,True
20:05:04,True
20:05:04,True
20:05:05,True
20:05:05,True
20:05:06,True
20:05:06,True
20:05:07,True
20:05:07,True
20:05:08,True
20:05:08,True
20:05:09,True
20:05:09,True
20:05:10,True
20:05:10,True
20:05:11,True
20:05:11,True
20:05:12,True
20:05:12,True
20:05:13,True
20:05:13,True
20:05:14,True
20:05:14,True
20:05:15,True
20:05:15,True
20:05:16,True
20:05:16,True
20:05:17,True
20:05:17,True
20:05:18,True
20:05:19,True
20:05:19,True
20:05:20,True
20:05:20,True
20:05:21,True
20:05:21,True
20:05:22,True
20:05:22,True
20:05:23,True
20:05:23,True
20:05:24,True
20:05:24,True
20:05:25,True
20:05:25,True
20:05:26,True
20:05:26,True
20:05:27,True
20:05:27,True
20:05:28,True
20:05:28,True
20:05:29,True
20:05:29,True
20:05:30,True
20:05:30,True
20:05:31,True
20:05:31,True
20:05:32,True
20:05:32,True
20:05:33,True
20:05:33,True
20:05:34,True
20:05:34,True
20:05:35,True
20:05:36,True
20:05:36,True
20:05:37,True
20:05:37,True
20:05:38,True
20:05:38,True
20:05:39,True
20:05:39,True
20:05:40,True
20:05:40,True
20:05:41,True
20:05:41,True
20:05:42,True
20:05:42,True
20:05:43,True
20:05:43,True
20:05:44,True
20:05:44,True
20:05:45,True
20:05:45,True
20:05:46,True
20:05:46,True
20:05:47,True
20:05:47,True
20:05:48,True
20:05:48,True
20:05:49,True
20:05:49,True
20:05:50,True
20:05:50,True
20:05:51,True
20:05:51,True
20:05:52,True
20:05:52,True
20:05:53,True
20:05:53,True
20:05:54,True
20:05:54,True
20:05:55,True
20:05:55,True
20:05:56,True
20:05:56,True
20:05:57,True
20:05:58,True
20:05:58,True
20:05:59,True
20:05:59,True
20:06:00,True
20:06:00,True
20:06:01,True
20:06:01,True
20:06:02,True
20:06:02,True
20:06:03,True
20:06:03,True
20:06:04,True
20:06:04,True
20:06:05,True
20:06:05,True
20:06:06,True
20:06:06,True
20:06:07,True
20:06:07,True
20:06:08,True
20:06:08,True
20:06:09,True
20:06:09,True
20:06:10,True
20:06:10,True
20:06:11,True
20:06:11,True
20:06:12,True
20:06:13,True
20:06:13,True
20:06:14,True
20:06:14,True
20:06:15,True
20:06:15,True
20:06:16,True
20:06:16,True
20:06:17,True
20:06:17,True
20:06:18,True
20:06:18,True
20:06:19,True
20:06:19,True
20:06:20,True
20:06:20,True
20:06:21,True
20:06:21,True
20:06:22,True
20:06:22,True
20:06:23,True
20:06:23,True
20:06:24,True
20:06:24,True
20:06:25,True
20:06:25,True
20:06:26,True
20:06:26,True
20:06:27,True
20:06:27,True
20:06:28,True
20:06:28,True
20:06:29,True
20:06:29,True
20:06:30,True
20:06:30,True
20:06:31,True
20:06:31,True
20:06:32,False
20:06:33,False
20:06:33,False
20:06:34,False
20:06:34,False
20:06:35,False
20:06:35,False
20:06:36,False
20:06:36,False
20:06:37,False
20:06:37,True
20:06:38,True
20:06:38,True
20:06:39,True
20:06:39,True
20:06:40,True
20:06:40,True
20:06:41,True
20:06:41,True
20:06:42,True
20:06:42,True
20:06:43,True
20:06:43,True
20:06:44,True
20:06:44,True
20:06:45,True
20:06:45,True
20:06:46,True
20:06:46,True
20:06:47,True
20:06:47,True
20:06:48,True
20:06:48,True
20:06:49,True
20:06:49,True
20:06:50,True
20:06:50,True
20:06:51,True
20:06:51,True
20:06:52,True
20:06:53,True
20:06:53,True
20:06:54,True
20:06:54,True
20:06:55,True
20:06:55,True
20:06:56,True
20:06:56,True
20:06:57,True
20:06:57,True
20:06:58,True
20:06:58,True
20:06:59,True
20:06:59,True
20:07:00,True
20:07:00,True
20:07:01,True
20:07:01,True
20:07:02,True
20:07:02,True
20:07:03,True
20:07:03,True
20:07:04,True
20:07:04,True
20:07:05,True
20:07:05,True
20:07:06,True
20:07:06,True
20:07:07,True
20:07:07,True
20:07:08,True
20:07:09,True
20:07:09,True
20:07:10,True
20:07:10,True
20:07:11,True
20:07:11,True
20:07:12,True
20:07:12,True
20:07:13,True
20:07:13,True
20:07:14,True
20:07:14,True
20:07:15,True
20:07:15,True
20:07:16,True
20:07:16,True
20:07:17,True
20:07:17,True
20:07:18,True
20:07:18,True
20:07:19,True
20:07:19,True
20:07:20,True
20:07:20,True
20:07:21,True
20:07:21,True
20:07:22,True
20:07:22,True
20:07:23,True
20:07:23,True
20:07:24,True
20:07:24,True
20:07:25,True
20:07:25,True
20:07:26,True
20:07:26,True
20:07:27,True
20:07:28,True
20:07:28,True
20:07:29,True
20:07:29,True
20:07:30,True
20:07:30,True
