time,telnetToLocalPossible
01:26:21,True
01:26:21,True
01:26:22,True
01:26:22,True
01:26:23,True
01:26:23,True
01:26:24,True
01:26:24,True
01:26:25,True
01:26:25,True
01:26:26,True
01:26:26,True
01:26:27,True
01:26:28,True
01:26:28,True
01:26:29,True
01:26:29,True
01:26:30,True
01:26:30,True
01:26:31,True
01:26:31,True
01:26:32,True
01:26:32,True
01:26:33,True
01:26:34,True
01:26:34,True
01:26:35,True
01:26:35,True
01:26:36,True
01:26:36,True
01:26:37,True
01:26:37,True
01:26:38,True
01:26:38,True
01:26:39,True
01:26:39,True
01:26:40,True
01:26:40,True
01:26:41,True
01:26:42,True
01:26:42,True
01:26:43,True
01:26:43,True
01:26:44,True
01:26:44,True
01:26:45,True
01:26:45,True
01:26:46,True
01:26:47,True
01:26:47,True
01:26:48,True
01:26:48,True
01:26:49,True
01:26:49,True
01:26:50,True
01:26:50,True
01:26:51,True
01:26:51,True
01:26:52,True
01:26:52,True
01:26:53,True
01:26:54,True
01:26:54,True
01:26:55,True
01:26:55,True
01:26:56,True
01:26:56,True
01:26:57,True
01:26:57,True
01:26:58,True
01:26:58,True
01:26:59,True
01:26:59,True
01:27:00,True
01:27:00,True
01:27:01,True
01:27:02,True
01:27:02,True
01:27:03,True
01:27:03,True
01:27:04,True
01:27:04,True
01:27:05,True
01:27:05,True
01:27:06,True
01:27:06,True
01:27:07,True
01:27:07,True
01:27:08,True
01:27:09,True
01:27:09,True
01:27:10,True
01:27:10,True
01:27:11,True
01:27:11,True
01:27:12,True
01:27:12,True
01:27:13,True
01:27:13,True
01:27:14,True
01:27:14,True
01:27:15,True
01:27:16,True
01:27:16,False
01:27:17,False
01:27:17,False
01:27:18,False
01:27:18,False
01:27:19,False
01:27:19,False
01:27:20,False
01:27:21,False
01:27:21,False
01:27:23,True
01:27:24,True
01:27:25,True
01:27:26,True
01:27:28,True
01:27:29,True
01:27:31,True
01:27:31,True
01:27:33,True
01:27:34,True
01:27:35,True
01:27:37,True
01:27:38,True
01:27:40,True
01:27:41,True
01:27:43,True
01:27:44,True
01:27:46,True
01:27:47,True
01:27:49,True
01:27:51,True
01:27:51,True
01:27:53,True
01:27:54,True
01:27:56,True
01:27:57,True
01:27:59,True
01:28:00,True
01:28:02,True
01:28:03,True
01:28:05,True
01:28:07,True
01:28:08,True
01:28:10,True
01:28:11,True
01:28:13,True
01:28:14,True
01:28:16,True
01:28:16,True
01:28:18,True
01:28:20,True
01:28:21,True
01:28:23,True
01:28:24,True
01:28:26,True
01:28:27,True
01:28:29,True
01:28:30,True
01:28:32,True
01:28:33,True
01:28:35,True
01:28:36,True
01:28:38,True
01:28:40,True
01:28:41,True
01:28:43,True
01:28:44,True
01:28:46,True
01:28:47,True
01:28:48,True
01:28:49,True
01:28:50,False
01:28:50,False
01:28:51,False
01:28:51,False
01:28:52,False
01:28:52,False
01:28:53,False
01:28:54,False
01:28:54,False
01:28:55,False
01:28:55,False
01:28:56,True
01:28:56,True
01:28:57,True
01:28:57,True
01:28:58,True
01:28:59,True
01:28:59,True
01:29:00,True
01:29:00,True
01:29:01,True
01:29:01,True
01:29:02,True
01:29:02,True
01:29:03,True
01:29:04,True
01:29:04,True
01:29:05,True
01:29:05,True
01:29:06,True
01:29:06,True
01:29:07,True
01:29:07,True
01:29:08,True
01:29:08,True
01:29:09,True
01:29:10,True
01:29:10,True
01:29:11,True
01:29:11,True
01:29:12,True
01:29:12,True
01:29:13,True
01:29:13,True
01:29:14,True
01:29:14,True
01:29:15,True
01:29:16,True
01:29:16,True
01:29:17,True
01:29:17,True
01:29:18,True
01:29:18,True
01:29:19,True
01:29:19,True
01:29:20,True
01:29:20,True
01:29:21,True
01:29:21,True
01:29:22,True
01:29:22,True
01:29:23,True
01:29:24,True
01:29:24,True
01:29:25,True
01:29:25,True
01:29:26,True
01:29:26,True
01:29:27,True
01:29:28,True
01:29:28,True
01:29:29,True
01:29:29,True
01:29:30,True
01:29:30,True
01:29:31,True
01:29:31,True
01:29:32,True
01:29:32,True
01:29:33,True
01:29:33,True
01:29:34,True
01:29:34,True
01:29:35,True
01:29:36,True
01:29:36,True
01:29:37,True
01:29:37,True
01:29:38,True
01:29:38,True
01:29:39,True
01:29:39,True
01:29:40,True
01:29:40,True
01:29:41,True
01:29:41,True
01:29:42,True
01:29:43,True
01:29:43,True
01:29:44,True
01:29:44,True
01:29:45,True
01:29:45,True
01:29:46,True
01:29:47,True
01:29:47,True
01:29:48,True
01:29:48,True
01:29:49,True
01:29:49,True
01:29:50,True
01:29:50,True
01:29:51,True
01:29:51,True
01:29:52,True
01:29:53,True
01:29:53,True
01:29:54,True
01:29:54,True
01:29:55,True
01:29:55,True
01:29:56,True
01:29:56,True
01:29:57,True
01:29:57,True
01:29:58,True
01:29:58,True
01:29:59,True
01:30:00,True
01:30:00,True
01:30:01,True
01:30:01,True
01:30:02,True
01:30:02,True
01:30:03,True
01:30:03,True
01:30:04,True
01:30:04,True
01:30:05,True
01:30:05,True
01:30:06,True
01:30:07,True
01:30:07,True
01:30:08,True
01:30:08,True
01:30:09,True
01:30:09,True
01:30:10,True
01:30:11,True
01:30:11,True
01:30:12,True
01:30:12,True
01:30:13,True
01:30:13,True
01:30:14,True
01:30:14,True
01:30:15,True
01:30:15,True
01:30:16,True
01:30:17,True
01:30:17,True
01:30:18,True
01:30:18,True
01:30:19,True
01:30:19,True
01:30:20,True
01:30:20,True
01:30:21,True
01:30:21,True
01:30:22,True
01:30:22,True
01:30:23,True
01:30:24,True
01:30:24,True
01:30:25,True
01:30:25,True
01:30:26,True
01:30:26,True
01:30:27,True
01:30:27,True
01:30:28,True
01:30:28,True
01:30:29,True
01:30:29,True
01:30:30,True
01:30:30,True
01:30:31,True
01:30:32,True
01:30:32,True
01:30:33,True
01:30:33,True
01:30:34,True
01:30:34,True
01:30:35,True
01:30:35,True
01:30:36,True
01:30:36,True
01:30:37,True
01:30:37,True
01:30:38,True
01:30:39,True
01:30:39,True
01:30:40,True
01:30:40,True
01:30:41,True
01:30:41,True
01:30:42,True
01:30:42,True
01:30:43,True
01:30:43,True
01:30:44,True
01:30:45,True
01:30:45,True
01:30:46,True
01:30:46,True
01:30:47,True
01:30:47,True
01:30:48,True
01:30:48,True
01:30:49,True
01:30:49,True
01:30:50,True
01:30:51,True
01:30:51,True
01:30:52,True
01:30:52,True
01:30:53,True
01:30:53,True
01:30:54,True
01:30:54,True
01:30:55,True
01:30:56,True
01:30:56,True
01:30:57,True
01:30:57,True
01:30:58,True
01:30:58,True
01:30:59,True
01:30:59,True
01:31:00,True
01:31:00,True
01:31:01,True
01:31:01,True
01:31:02,True
01:31:03,True
01:31:03,True
01:31:04,True
01:31:04,True
01:31:05,True
01:31:05,True
01:31:06,True
01:31:07,True
01:31:07,True
01:31:08,True
01:31:08,True
01:31:09,True
01:31:10,True
01:31:10,True
01:31:11,True
01:31:11,False
01:31:12,False
01:31:12,False
01:31:13,False
01:31:14,False
01:31:14,False
01:31:15,False
01:31:15,False
01:31:16,False
01:31:16,False
01:31:17,False
01:31:19,True
01:31:20,True
01:31:22,True
01:31:23,True
01:31:25,True
01:31:27,True
01:31:28,True
01:31:30,True
01:31:31,True
01:31:33,True
01:31:33,True
01:31:35,True
01:31:36,True
01:31:38,True
01:31:39,True
01:31:41,True
01:31:43,True
01:31:44,True
01:31:46,True
01:31:46,True
01:31:48,True
01:31:49,True
01:31:51,True
01:31:52,True
01:31:54,True
01:31:56,True
01:31:57,True
01:31:59,True
01:32:00,True
01:32:02,True
01:32:03,True
01:32:05,True
01:32:05,True
01:32:07,True
01:32:08,True
01:32:10,True
01:32:11,True
01:32:13,True
01:32:15,True
01:32:16,True
01:32:18,True
01:32:18,True
01:32:20,True
01:32:21,True
01:32:23,True
01:32:24,True
01:32:26,True
01:32:27,True
01:32:29,True
01:32:31,True
01:32:32,True
01:32:34,True
01:32:35,True
01:32:37,True
01:32:38,True
01:32:40,True
01:32:41,True
01:32:43,True
01:32:45,True
01:32:46,True
01:32:48,True
01:32:49,True
01:32:51,True
01:32:52,True
01:32:54,True
01:32:55,True
01:32:57,True
01:32:58,True
01:32:59,True
01:33:00,True
01:33:02,True
01:33:04,True
01:33:05,True
01:33:06,True
01:33:07,True
01:33:09,True
01:33:09,True
01:33:11,True
01:33:12,True
01:33:14,True
01:33:15,True
01:33:16,True
01:33:17,True
01:33:19,True
01:33:21,True
01:33:22,True
01:33:24,True
01:33:25,True
01:33:26,True
01:33:27,True
01:33:29,True
01:33:30,True
01:33:32,True
01:33:32,True
01:33:34,True
01:33:35,True
01:33:37,True
01:33:38,True
01:33:40,True
01:33:42,True
01:33:42,True
01:33:44,True
01:33:45,True
01:33:46,True
01:33:47,True
01:33:49,True
01:33:50,True
01:33:52,True
01:33:53,True
01:33:55,True
01:33:57,True
01:33:58,True
01:33:59,True
01:34:00,True
01:34:02,True
01:34:02,True
01:34:04,True
01:34:05,True
01:34:07,True
01:34:08,True
01:34:10,True
01:34:11,True
01:34:13,True
01:34:15,True
01:34:16,True
01:34:18,True
01:34:19,True
01:34:21,True
01:34:21,True
01:34:23,True
01:34:24,True
01:34:26,True
01:34:28,True
01:34:29,True
01:34:31,True
01:34:32,True
01:34:34,True
01:34:34,True
01:34:36,True
01:34:37,True
01:34:39,True
01:34:40,True
01:34:42,True
01:34:43,True
01:34:45,True
01:34:47,True
01:34:47,True
01:34:49,True
01:34:50,True
01:34:51,True
01:34:52,True
01:34:54,True
01:34:54,True
01:34:56,True
01:34:57,True
01:34:59,True
01:35:01,True
01:35:02,True
01:35:04,True
01:35:05,True
01:35:07,True
01:35:08,True
01:35:10,True
01:35:12,True
01:35:13,True
01:35:15,True
01:35:16,True
01:35:18,True
01:35:19,True
01:35:21,True
01:35:22,True
01:35:24,True
01:35:25,True
01:35:27,True
01:35:29,True
01:35:30,True
01:35:32,True
01:35:33,True
01:35:35,True
01:35:36,True
01:35:38,True
01:35:39,True
01:35:41,True
01:35:42,True
01:35:44,True
01:35:46,True
01:35:47,True
01:35:49,True
01:35:50,True
01:35:52,True
01:35:53,True
01:35:54,True
01:35:55,True
01:35:57,True
01:35:58,True
01:36:00,True
01:36:01,True
01:36:03,True
01:36:05,True
01:36:06,True
01:36:08,True
01:36:09,True
01:36:10,True
01:36:11,True
01:36:13,True
01:36:13,True
01:36:15,True
01:36:16,True
01:36:18,True
01:36:20,True
01:36:21,True
01:36:23,True
01:36:24,True
01:36:26,True
01:36:27,True
01:36:29,True
01:36:30,True
01:36:32,True
01:36:33,True
01:36:35,True
01:36:37,True
01:36:38,True
01:36:39,True
01:36:40,True
01:36:42,True
01:36:43,True
01:36:45,True
01:36:45,True
01:36:47,True
01:36:48,True
01:36:50,True
01:36:52,False
01:36:52,False
01:36:53,False
01:36:53,False
01:36:54,False
01:36:54,False
01:36:55,False
01:36:55,False
01:36:56,False
01:36:56,True
01:36:57,True
01:36:57,True
01:36:58,True
01:36:59,True
01:36:59,True
01:37:00,True
01:37:00,True
01:37:01,True
01:37:01,True
01:37:02,True
01:37:02,True
01:37:03,True
01:37:03,True
01:37:04,True
01:37:04,True
01:37:05,True
01:37:05,True
01:37:06,True
01:37:07,True
01:37:07,True
01:37:08,True
01:37:08,True
01:37:09,True
01:37:09,True
01:37:10,True
01:37:10,True
01:37:11,True
01:37:11,True
01:37:12,True
01:37:12,True
01:37:13,True
01:37:14,True
01:37:14,True
01:37:15,True
01:37:15,True
01:37:16,True
01:37:16,True
01:37:17,True
01:37:17,True
01:37:18,True
01:37:18,True
01:37:19,True
01:37:20,True
01:37:20,True
01:37:21,True
01:37:21,True
01:37:22,True
01:37:22,True
01:37:23,True
01:37:23,True
01:37:24,True
01:37:24,True
01:37:25,True
01:37:26,True
01:37:26,True
01:37:27,True
01:37:27,True
01:37:28,True
01:37:28,True
01:37:29,True
01:37:29,True
01:37:30,True
01:37:30,True
01:37:31,True
01:37:31,True
01:37:32,True
01:37:32,True
01:37:33,True
01:37:34,True
01:37:34,True
01:37:35,True
01:37:35,True
01:37:36,True
01:37:36,True
01:37:37,True
01:37:37,True
01:37:38,True
01:37:38,True
01:37:39,True
01:37:39,True
01:37:40,True
01:37:40,True
01:37:41,True
01:37:41,True
01:37:42,True
01:37:43,True
01:37:43,True
01:37:44,True
01:37:44,True
01:37:45,True
01:37:45,True
01:37:46,True
01:37:47,True
01:37:47,True
01:37:48,True
01:37:49,True
01:37:49,True
01:37:50,True
01:37:50,True
01:37:51,True
01:37:51,True
01:37:52,True
01:37:52,True
01:37:53,True
01:37:53,True
01:37:54,True
01:37:54,True
01:37:55,True
01:37:56,True
01:37:56,True
01:37:57,True
01:37:57,True
01:37:58,True
01:37:58,True
01:37:59,True
01:37:59,True
01:38:00,True
01:38:01,True
01:38:01,True
01:38:02,True
01:38:02,True
01:38:03,True
01:38:03,True
01:38:04,True
01:38:04,True
01:38:05,True
01:38:05,True
01:38:06,True
01:38:06,True
01:38:07,True
01:38:07,True
01:38:08,True
01:38:09,True
01:38:09,True
01:38:10,True
01:38:10,True
01:38:11,True
01:38:11,True
01:38:12,True
01:38:12,True
01:38:13,True
01:38:13,True
01:38:14,True
01:38:15,True
01:38:15,True
01:38:16,True
01:38:16,True
01:38:17,True
01:38:17,True
01:38:18,True
01:38:18,True
01:38:19,True
01:38:19,True
01:38:20,True
01:38:20,True
01:38:21,True
01:38:21,True
01:38:22,True
01:38:23,True
01:38:23,True
01:38:24,True
01:38:24,True
01:38:25,True
01:38:25,True
01:38:26,True
01:38:26,True
01:38:27,True
01:38:27,True
01:38:28,True
01:38:29,True
01:38:29,True
01:38:30,True
01:38:30,True
01:38:31,True
01:38:31,True
01:38:32,True
01:38:32,True
01:38:33,True
01:38:33,True
01:38:34,True
01:38:34,True
01:38:35,True
01:38:36,True
01:38:36,True
01:38:37,True
01:38:37,True
01:38:38,True
01:38:38,True
01:38:39,True
01:38:39,True
01:38:40,True
01:38:40,True
01:38:41,True
01:38:41,True
01:38:42,True
01:38:43,True
01:38:43,True
01:38:44,True
01:38:45,True
01:38:45,True
01:38:46,True
01:38:46,True
01:38:47,True
01:38:47,True
01:38:48,True
01:38:48,True
01:38:49,True
01:38:49,True
01:38:50,True
01:38:50,True
01:38:51,True
01:38:52,True
01:38:52,True
01:38:53,True
01:38:53,True
01:38:54,True
01:38:54,True
01:38:55,True
01:38:55,True
01:38:56,True
01:38:57,True
01:38:57,True
01:38:58,True
01:38:58,True
01:38:59,True
01:38:59,True
01:39:00,True
01:39:01,True
01:39:01,True
01:39:02,True
01:39:02,True
01:39:03,True
01:39:03,True
01:39:04,True
01:39:04,True
01:39:05,True
01:39:06,True
01:39:06,True
01:39:07,True
01:39:07,True
01:39:08,True
01:39:08,True
01:39:09,True
01:39:09,True
01:39:10,True
01:39:10,True
01:39:11,True
01:39:11,True
01:39:12,False
01:39:13,False
01:39:13,False
01:39:14,False
01:39:14,False
01:39:15,False
01:39:15,False
01:39:16,False
01:39:16,False
01:39:17,False
01:39:18,True
01:39:20,True
01:39:21,True
01:39:23,True
01:39:24,True
01:39:25,True
01:39:27,True
01:39:28,True
01:39:30,True
01:39:31,True
01:39:33,True
01:39:34,True
01:39:36,True
01:39:37,True
01:39:39,True
01:39:40,True
01:39:42,True
01:39:43,True
01:39:44,True
01:39:46,True
01:39:47,True
01:39:49,True
01:39:49,True
01:39:51,True
01:39:52,True
01:39:54,True
01:39:55,True
01:39:57,True
01:39:59,True
01:39:59,True
01:40:01,True
01:40:02,True
01:40:04,True
01:40:05,True
01:40:07,True
01:40:08,True
01:40:10,True
01:40:11,True
01:40:13,True
01:40:15,True
01:40:16,True
01:40:18,True
01:40:19,True
01:40:21,True
01:40:22,True
01:40:24,True
01:40:25,True
01:40:27,True
01:40:28,True
01:40:30,True
01:40:32,True
01:40:33,True
01:40:35,True
01:40:36,True
01:40:38,True
01:40:39,True
01:40:41,True
01:40:42,True
01:40:44,True
01:40:45,True
01:40:47,True
01:40:49,True
01:40:50,True
01:40:52,True
01:40:53,True
01:40:55,True
01:40:56,True
01:40:58,True
01:40:58,True
01:41:00,True
01:41:01,True
01:41:03,True
01:41:04,True
01:41:06,True
01:41:08,True
01:41:09,True
01:41:11,True
01:41:12,True
01:41:14,True
01:41:15,True
01:41:17,True
01:41:18,True
01:41:20,True
01:41:22,True
01:41:23,True
01:41:25,True
01:41:26,True
01:41:28,True
01:41:29,True
01:41:30,True
01:41:31,True
01:41:33,True
01:41:34,True
01:41:36,True
01:41:37,True
01:41:39,True
01:41:41,True
01:41:42,True
01:41:44,True
01:41:45,True
01:41:47,True
01:41:48,True
01:41:50,True
01:41:51,True
01:41:52,True
01:41:53,True
01:41:55,True
01:41:56,True
01:41:58,True
01:42:00,True
01:42:01,True
01:42:03,True
01:42:04,True
01:42:06,True
01:42:07,True
01:42:09,True
01:42:10,True
01:42:12,True
01:42:13,True
01:42:15,True
01:42:17,True
01:42:18,True
01:42:20,True
01:42:20,True
01:42:22,True
01:42:23,True
01:42:25,True
01:42:26,True
01:42:28,True
01:42:29,True
01:42:31,True
01:42:33,True
01:42:34,True
01:42:36,True
01:42:37,True
01:42:39,True
01:42:40,True
01:42:42,True
01:42:43,True
01:42:45,True
01:42:46,True
01:42:48,True
01:42:49,True
01:42:51,True
01:42:53,True
01:42:54,False
01:42:55,False
01:42:55,False
01:42:56,False
01:42:56,False
01:42:57,False
01:42:57,False
01:42:58,False
01:42:58,False
01:42:59,False
01:42:59,True
01:43:00,True
01:43:01,True
01:43:01,True
01:43:02,True
01:43:02,True
01:43:03,True
01:43:03,True
01:43:04,True
01:43:04,True
01:43:05,True
01:43:05,True
01:43:06,True
01:43:06,True
01:43:07,True
01:43:08,True
01:43:08,True
01:43:09,True
01:43:09,True
01:43:10,True
01:43:10,True
01:43:11,True
01:43:11,True
01:43:12,True
01:43:12,True
01:43:13,True
01:43:13,True
01:43:14,True
01:43:15,True
01:43:15,True
01:43:16,True
01:43:16,True
01:43:17,True
01:43:17,True
01:43:18,True
01:43:18,True
01:43:19,True
01:43:19,True
01:43:20,True
01:43:20,True
01:43:21,True
01:43:22,True
01:43:22,True
01:43:23,True
01:43:23,True
01:43:24,True
01:43:24,True
01:43:25,True
01:43:25,True
01:43:26,True
01:43:26,True
01:43:27,True
01:43:28,True
01:43:28,True
01:43:29,True
01:43:29,True
01:43:30,True
01:43:30,True
01:43:31,True
01:43:32,True
01:43:32,True
01:43:33,True
01:43:33,True
01:43:34,True
01:43:34,True
01:43:35,True
01:43:36,True
01:43:36,True
01:43:37,True
01:43:37,True
01:43:38,True
01:43:38,True
01:43:39,True
01:43:39,True
01:43:40,True
01:43:40,True
01:43:41,True
01:43:41,True
01:43:42,True
01:43:43,True
01:43:43,True
01:43:44,True
01:43:44,True
01:43:45,True
01:43:45,True
01:43:46,True
01:43:46,True
01:43:47,True
01:43:47,True
01:43:48,True
01:43:48,True
01:43:49,True
01:43:50,True
01:43:50,True
01:43:51,True
01:43:51,True
01:43:52,True
01:43:52,True
01:43:53,True
01:43:54,True
01:43:54,True
01:43:55,True
01:43:55,True
01:43:56,True
01:43:56,True
01:43:57,True
01:43:57,True
01:43:58,True
01:43:58,True
01:43:59,True
01:43:59,True
01:44:00,True
01:44:01,True
01:44:01,True
01:44:02,True
01:44:02,True
01:44:03,True
01:44:03,True
01:44:04,True
01:44:04,True
01:44:05,True
01:44:05,True
01:44:06,True
01:44:07,True
01:44:07,True
01:44:08,True
01:44:08,True
01:44:09,True
01:44:09,True
01:44:10,True
01:44:10,True
01:44:11,True
01:44:11,True
01:44:12,True
01:44:13,True
01:44:13,True
01:44:14,True
01:44:14,True
01:44:15,True
01:44:15,True
01:44:16,True
01:44:16,True
01:44:17,True
01:44:17,True
01:44:18,True
01:44:18,True
01:44:19,True
01:44:20,True
01:44:20,True
01:44:21,True
01:44:21,True
01:44:22,True
01:44:22,True
01:44:23,True
01:44:23,True
01:44:24,True
01:44:25,True
01:44:25,True
01:44:26,True
01:44:26,True
01:44:27,True
01:44:27,True
01:44:28,True
01:44:28,True
01:44:29,True
01:44:29,True
01:44:30,True
01:44:31,True
01:44:31,True
01:44:32,True
01:44:32,True
01:44:33,True
01:44:33,True
01:44:34,True
01:44:34,True
01:44:35,True
01:44:35,True
01:44:36,True
01:44:36,True
01:44:37,True
01:44:37,True
01:44:38,True
01:44:39,True
01:44:39,True
01:44:40,True
01:44:40,True
01:44:41,True
01:44:41,True
01:44:42,True
01:44:42,True
01:44:43,True
01:44:44,True
01:44:44,True
01:44:45,True
01:44:45,True
01:44:46,True
01:44:46,True
01:44:47,True
01:44:47,True
01:44:48,True
01:44:48,True
01:44:49,True
01:44:49,True
01:44:50,True
01:44:50,True
01:44:51,True
01:44:52,True
01:44:52,True
01:44:53,True
01:44:53,True
01:44:54,True
01:44:54,True
01:44:55,True
01:44:55,True
01:44:56,True
01:44:56,True
01:44:57,True
01:44:57,True
01:44:58,True
01:44:58,True
01:44:59,True
01:45:00,True
01:45:00,True
01:45:01,True
01:45:01,True
01:45:02,True
01:45:02,True
01:45:03,True
01:45:03,True
