time,telnetToServerPossible
17:02:51,True
17:02:51,True
17:02:52,True
17:02:52,True
17:02:53,True
17:02:53,True
17:02:54,True
17:02:55,True
17:02:55,True
17:02:56,True
17:02:56,True
17:02:57,True
17:02:57,True
17:02:58,True
17:02:58,True
17:02:59,True
17:02:59,True
17:03:00,True
17:03:00,True
17:03:01,True
17:03:01,True
17:03:02,True
17:03:02,True
17:03:03,True
17:03:03,True
17:03:04,True
17:03:04,True
17:03:05,True
17:03:05,True
17:03:06,True
17:03:06,True
17:03:07,True
17:03:07,True
17:03:08,True
17:03:08,True
17:03:09,True
17:03:09,True
17:03:10,True
17:03:11,True
17:03:11,True
17:03:12,True
17:03:12,True
17:03:13,True
17:03:13,True
17:03:14,True
17:03:14,True
17:03:15,True
17:03:15,True
17:03:16,True
17:03:16,True
17:03:17,True
17:03:17,True
17:03:18,True
17:03:18,True
17:03:19,True
17:03:19,True
17:03:20,True
17:03:20,True
17:03:21,True
17:03:21,True
17:03:22,True
17:03:22,True
17:03:23,True
17:03:23,True
17:03:24,True
17:03:24,True
17:03:25,True
17:03:25,True
17:03:26,True
17:03:26,True
17:03:27,True
17:03:27,True
17:03:28,True
17:03:29,True
17:03:29,True
17:03:30,True
17:03:30,True
17:03:31,True
17:03:31,True
17:03:32,True
17:03:32,True
17:03:33,True
17:03:33,True
17:03:34,True
17:03:34,True
17:03:35,True
17:03:35,True
17:03:36,True
17:03:36,True
17:03:37,True
17:03:37,True
17:03:38,True
17:03:38,True
17:03:39,True
17:03:39,True
17:03:40,True
17:03:40,True
17:03:41,True
17:03:41,True
17:03:42,True
17:03:42,True
17:03:43,True
17:03:43,True
17:03:44,True
17:03:44,True
17:03:45,True
17:03:45,True
17:03:46,True
17:03:46,True
17:03:47,True
17:03:47,True
17:03:48,True
17:03:48,True
17:03:49,True
17:03:49,True
17:03:50,True
17:03:50,True
17:03:51,True
17:03:51,True
17:03:52,True
17:03:52,True
17:03:53,True
17:03:53,True
17:03:54,True
17:03:55,True
17:03:55,True
17:03:56,True
17:03:56,True
17:03:57,True
17:03:57,True
17:03:58,True
17:03:58,True
17:03:59,True
17:03:59,True
17:04:00,True
17:04:00,True
17:04:01,True
17:04:01,True
17:04:02,True
17:04:02,True
17:04:03,True
17:04:03,True
17:04:04,True
17:04:04,True
17:04:05,True
17:04:05,True
17:04:06,True
17:04:06,True
17:04:07,True
17:04:07,True
17:04:08,True
17:04:08,True
17:04:09,True
17:04:09,True
17:04:10,True
17:04:10,True
17:04:11,True
17:04:11,True
17:04:12,True
17:04:12,True
17:04:13,True
17:04:13,True
17:04:14,True
17:04:14,True
17:04:15,True
17:04:15,True
17:04:16,True
17:04:16,True
17:04:17,True
17:04:17,True
17:04:18,True
17:04:18,True
17:04:19,True
17:04:19,True
17:04:20,True
17:04:20,True
17:04:21,True
17:04:21,True
17:04:22,True
17:04:22,True
17:04:23,True
17:04:23,True
17:04:24,True
17:04:24,True
17:04:25,True
17:04:25,True
17:04:26,True
17:04:26,True
17:04:27,True
17:04:28,True
17:04:28,True
17:04:29,True
17:04:29,True
17:04:30,True
17:04:30,True
17:04:31,True
17:04:31,True
17:04:32,True
17:04:32,True
17:04:33,True
17:04:33,True
17:04:34,True
17:04:34,True
17:04:35,True
17:04:35,True
17:04:36,True
17:04:36,True
17:04:37,True
17:04:37,True
17:04:38,True
17:04:38,True
17:04:39,True
17:04:39,True
17:04:40,True
17:04:40,True
17:04:41,True
17:04:41,True
17:04:42,True
17:04:42,True
17:04:43,True
17:04:43,True
17:04:44,True
17:04:44,True
17:04:45,True
17:04:45,True
17:04:46,True
17:04:46,True
17:04:47,True
17:04:47,True
17:04:48,True
17:04:48,True
17:04:49,True
17:04:49,True
17:04:50,True
17:04:51,True
17:04:51,True
17:04:52,True
17:04:52,True
17:04:53,True
17:04:53,True
17:04:54,True
17:04:54,True
17:04:55,True
17:04:55,True
17:04:56,True
17:04:56,True
17:04:57,True
17:04:57,True
17:04:58,True
17:04:58,True
17:04:59,True
17:04:59,True
17:05:00,True
17:05:00,True
17:05:01,True
17:05:01,True
17:05:02,True
17:05:02,True
17:05:03,True
17:05:03,True
17:05:04,True
17:05:04,True
17:05:05,True
17:05:05,True
17:05:06,True
17:05:06,True
17:05:07,True
17:05:07,True
17:05:08,True
17:05:08,True
17:05:09,True
17:05:09,True
17:05:10,True
17:05:10,True
17:05:11,True
17:05:11,True
17:05:12,True
17:05:12,True
17:05:13,True
17:05:13,True
17:05:14,True
17:05:15,True
17:05:15,True
17:05:16,True
17:05:16,True
17:05:17,True
17:05:17,True
17:05:18,True
17:05:18,True
17:05:19,True
17:05:19,True
17:05:20,True
17:05:20,True
17:05:21,True
17:05:21,True
17:05:22,True
17:05:22,True
17:05:23,True
17:05:23,True
17:05:24,True
17:05:24,True
17:05:25,True
17:05:25,True
17:05:26,True
17:05:26,True
17:05:27,True
17:05:27,True
17:05:28,True
17:05:28,True
17:05:29,True
17:05:29,True
17:05:30,True
17:05:31,True
17:05:31,True
17:05:32,True
17:05:32,True
17:05:33,True
17:05:33,True
17:05:34,True
17:05:34,True
17:05:35,True
17:05:35,True
17:05:36,True
17:05:36,True
17:05:37,True
17:05:37,True
17:05:38,True
17:05:38,True
17:05:39,True
17:05:39,True
17:05:40,True
17:05:40,True
17:05:41,True
17:05:41,True
17:05:42,True
17:05:42,True
17:05:43,True
17:05:43,True
17:05:44,True
17:05:44,True
17:05:45,True
17:05:46,True
17:05:46,True
17:05:47,True
17:05:47,True
17:05:48,True
17:05:48,True
17:05:49,True
17:05:49,True
17:05:50,True
17:05:50,True
17:05:51,True
17:05:51,True
17:05:52,True
17:05:52,True
17:05:53,True
17:05:53,True
17:05:54,True
17:05:54,True
17:05:55,True
17:05:55,True
17:05:56,True
17:05:56,True
17:05:57,True
17:05:57,True
17:05:58,True
17:05:58,True
17:05:59,True
17:05:59,True
17:06:00,True
17:06:00,True
17:06:01,True
17:06:01,True
17:06:02,True
17:06:02,True
17:06:03,True
17:06:03,True
17:06:04,True
17:06:05,True
17:06:05,True
17:06:06,True
17:06:06,True
17:06:07,True
17:06:07,True
17:06:08,True
17:06:08,True
17:06:09,True
17:06:09,True
17:06:10,True
17:06:10,True
17:06:11,True
17:06:11,True
17:06:12,True
17:06:12,True
17:06:13,True
17:06:13,True
17:06:14,True
17:06:14,True
17:06:15,True
17:06:15,True
17:06:16,True
17:06:16,True
17:06:17,True
17:06:17,True
17:06:18,True
17:06:19,True
17:06:19,True
17:06:20,True
17:06:20,True
17:06:21,True
17:06:21,True
17:06:22,True
17:06:22,True
17:06:23,True
17:06:23,True
17:06:24,True
17:06:24,True
17:06:25,True
17:06:25,True
17:06:26,True
17:06:26,True
17:06:27,True
17:06:27,True
17:06:28,True
17:06:28,True
17:06:29,True
17:06:29,True
17:06:30,True
17:06:30,True
17:06:31,True
17:06:31,True
17:06:32,True
17:06:32,True
17:06:33,True
17:06:33,True
17:06:34,True
17:06:34,True
17:06:35,True
17:06:36,True
17:06:36,True
17:06:37,True
17:06:37,True
17:06:38,True
17:06:38,True
17:06:39,True
17:06:39,True
17:06:40,True
17:06:40,True
17:06:41,True
17:06:41,True
17:06:42,True
17:06:42,True
17:06:43,True
17:06:43,True
17:06:44,True
17:06:44,True
17:06:45,True
17:06:45,True
17:06:46,True
17:06:46,True
17:06:47,True
17:06:47,True
17:06:48,True
17:06:48,True
17:06:49,True
17:06:49,True
17:06:50,True
17:06:50,True
17:06:51,True
17:06:52,True
17:06:52,True
17:06:53,True
17:06:53,True
17:06:54,True
17:06:54,True
17:06:55,True
17:06:55,True
17:06:56,True
17:06:56,True
17:06:57,True
17:06:57,True
17:06:58,True
17:06:58,True
17:06:59,True
17:06:59,True
17:07:00,True
17:07:00,True
17:07:01,True
17:07:01,True
17:07:02,True
17:07:02,True
17:07:03,True
17:07:03,True
17:07:04,True
17:07:04,True
17:07:05,True
17:07:05,True
17:07:06,True
17:07:07,True
17:07:07,True
17:07:08,True
17:07:08,True
17:07:09,True
17:07:09,True
17:07:10,True
17:07:10,True
17:07:11,True
17:07:11,True
17:07:12,True
17:07:12,True
17:07:13,True
17:07:13,True
17:07:14,True
17:07:14,True
17:07:15,True
17:07:15,True
17:07:16,True
17:07:16,True
17:07:17,True
17:07:17,True
17:07:18,True
17:07:18,True
17:07:19,True
17:07:19,True
17:07:20,True
17:07:21,True
17:07:21,True
17:07:22,True
17:07:22,True
17:07:23,True
17:07:23,True
17:07:24,True
17:07:24,True
17:07:25,True
17:07:25,True
17:07:26,True
17:07:26,True
17:07:27,True
17:07:27,True
17:07:28,True
17:07:28,True
17:07:29,True
17:07:29,True
17:07:30,True
17:07:30,True
17:07:31,True
17:07:31,True
17:07:32,True
17:07:32,True
17:07:33,True
17:07:34,True
17:07:34,True
17:07:35,True
17:07:35,True
17:07:36,True
17:07:36,True
17:07:37,True
17:07:37,True
17:07:38,True
17:07:38,True
17:07:39,True
17:07:39,True
17:07:40,True
17:07:40,True
17:07:41,True
17:07:41,True
17:07:42,True
17:07:42,True
17:07:43,True
17:07:43,True
17:07:44,True
17:07:44,True
17:07:45,True
17:07:45,True
17:07:46,True
17:07:46,True
17:07:47,True
17:07:47,True
17:07:48,True
17:07:48,True
17:07:49,True
17:07:50,True
17:07:50,True
17:07:51,True
17:07:51,True
17:07:52,True
17:07:52,True
17:07:53,True
17:07:53,True
17:07:54,True
17:07:54,True
17:07:55,True
17:07:55,True
17:07:56,True
17:07:56,True
17:07:57,True
17:07:57,True
17:07:58,True
17:07:58,True
17:07:59,True
17:07:59,True
17:08:00,True
17:08:00,True
17:08:01,True
17:08:01,True
17:08:02,True
17:08:02,True
17:08:03,True
17:08:03,True
17:08:04,True
17:08:04,True
17:08:05,True
17:08:05,True
17:08:06,True
17:08:06,True
17:08:07,True
17:08:07,True
17:08:08,True
17:08:08,True
17:08:09,True
17:08:10,True
17:08:10,True
17:08:11,True
17:08:11,True
17:08:12,True
17:08:12,True
17:08:13,True
17:08:13,True
17:08:14,True
17:08:14,True
17:08:15,True
17:08:15,True
17:08:16,True
17:08:16,True
17:08:17,True
17:08:17,True
17:08:18,True
17:08:18,True
17:08:19,True
17:08:19,True
17:08:20,True
17:08:20,True
17:08:21,True
17:08:21,True
17:08:22,True
17:08:22,True
17:08:23,True
17:08:23,True
17:08:24,True
17:08:24,True
17:08:25,True
17:08:25,True
17:08:26,True
17:08:26,True
17:08:27,True
17:08:28,True
17:08:28,True
17:08:29,True
17:08:29,True
17:08:30,True
17:08:30,True
17:08:31,True
17:08:31,True
17:08:32,True
17:08:32,True
17:08:33,True
17:08:33,True
17:08:34,True
17:08:34,True
17:08:35,True
17:08:35,True
17:08:36,True
17:08:36,True
17:08:37,True
17:08:37,True
17:08:38,True
17:08:38,True
17:08:39,True
17:08:39,True
17:08:40,True
17:08:40,True
17:08:41,True
17:08:41,True
17:08:42,True
17:08:42,True
17:08:43,True
17:08:43,True
17:08:44,True
17:08:44,True
17:08:45,True
17:08:45,True
17:08:46,True
17:08:46,True
17:08:47,True
17:08:48,True
17:08:48,True
17:08:49,True
17:08:49,True
17:08:50,True
17:08:50,True
17:08:51,True
17:08:51,True
17:08:52,True
17:08:52,True
17:08:53,True
17:08:53,True
17:08:54,True
17:08:54,True
17:08:55,True
17:08:55,True
17:08:56,True
17:08:56,True
17:08:57,True
17:08:57,True
17:08:58,True
17:08:58,True
17:08:59,True
17:08:59,True
17:09:00,True
17:09:00,True
17:09:01,True
17:09:01,True
17:09:02,True
17:09:02,True
17:09:03,True
17:09:03,True
17:09:04,True
17:09:04,True
17:09:05,True
17:09:05,True
17:09:06,True
17:09:07,True
17:09:07,True
17:09:08,True
17:09:08,True
17:09:09,True
17:09:09,True
17:09:10,True
17:09:10,True
17:09:11,True
17:09:11,True
17:09:12,True
17:09:12,True
17:09:13,True
17:09:13,True
17:09:14,True
17:09:14,True
17:09:15,True
17:09:15,True
17:09:16,True
17:09:16,True
17:09:17,True
17:09:17,True
17:09:18,True
17:09:18,True
17:09:19,True
17:09:19,True
17:09:20,True
17:09:20,True
17:09:21,True
17:09:21,True
17:09:22,True
17:09:22,True
17:09:23,True
17:09:23,True
17:09:24,True
17:09:24,True
17:09:25,True
17:09:25,True
17:09:26,True
17:09:26,True
17:09:27,True
17:09:27,True
17:09:28,True
17:09:29,True
17:09:29,True
17:09:30,True
17:09:30,True
17:09:31,True
17:09:31,True
17:09:32,True
17:09:32,True
17:09:33,True
17:09:33,True
17:09:34,True
17:09:34,True
17:09:35,True
17:09:35,True
17:09:36,True
17:09:36,True
17:09:37,True
17:09:37,True
17:09:38,True
17:09:38,True
17:09:39,True
17:09:39,True
17:09:40,True
17:09:40,True
17:09:41,True
17:09:41,True
17:09:42,True
17:09:42,True
17:09:43,True
17:09:43,True
17:09:44,True
17:09:44,True
17:09:45,True
17:09:46,True
17:09:46,True
17:09:47,True
17:09:47,True
17:09:48,True
17:09:48,True
17:09:49,True
17:09:49,True
17:09:50,True
17:09:50,True
17:09:51,True
17:09:51,True
17:09:52,True
17:09:52,True
17:09:53,True
17:09:53,True
17:09:54,True
17:09:54,True
17:09:55,True
17:09:55,True
17:09:56,True
17:09:56,True
17:09:57,True
17:09:57,True
17:09:58,True
17:09:58,True
17:09:59,True
17:09:59,True
17:10:00,True
17:10:00,True
17:10:01,True
17:10:01,True
17:10:02,True
17:10:02,True
17:10:03,True
17:10:03,True
17:10:04,True
17:10:04,True
17:10:05,True
17:10:05,True
17:10:06,True
17:10:06,True
17:10:07,True
17:10:08,True
17:10:08,True
17:10:09,True
17:10:09,True
17:10:10,True
17:10:10,True
17:10:11,True
17:10:11,True
17:10:12,True
17:10:12,True
17:10:13,True
17:10:13,True
17:10:14,True
17:10:14,True
17:10:15,True
17:10:15,True
17:10:16,True
17:10:16,True
17:10:17,True
17:10:17,True
17:10:18,True
17:10:18,True
17:10:19,True
17:10:19,True
17:10:20,True
17:10:20,True
17:10:21,True
17:10:21,True
17:10:22,True
17:10:22,True
17:10:23,True
17:10:23,True
17:10:24,True
17:10:24,True
17:10:25,True
17:10:25,True
17:10:26,True
17:10:26,True
17:10:27,True
17:10:28,True
17:10:28,True
17:10:29,True
17:10:29,True
17:10:30,True
17:10:30,True
17:10:31,True
17:10:31,True
17:10:32,True
17:10:32,True
17:10:33,True
17:10:33,True
17:10:34,True
17:10:34,True
17:10:35,True
17:10:35,True
17:10:36,True
17:10:36,True
17:10:37,True
17:10:37,True
17:10:38,True
17:10:38,True
17:10:39,True
17:10:39,True
17:10:40,True
17:10:40,True
17:10:41,True
17:10:41,True
17:10:42,True
17:10:42,True
17:10:43,True
17:10:43,True
17:10:44,True
17:10:45,True
17:10:45,True
17:10:46,True
17:10:46,True
17:10:47,True
17:10:47,True
17:10:48,True
17:10:48,True
17:10:49,True
17:10:49,True
17:10:50,True
17:10:50,True
17:10:51,True
17:10:51,True
17:10:52,True
17:10:52,True
17:10:53,True
17:10:53,True
17:10:54,True
17:10:54,True
