time,telnetToLocalPossible
11:52:33,True
11:52:33,True
11:52:34,True
11:52:34,True
11:52:35,True
11:52:36,True
11:52:36,True
11:52:37,True
11:52:37,True
11:52:38,True
11:52:38,True
11:52:39,True
11:52:39,True
11:52:40,True
11:52:40,True
11:52:41,True
11:52:41,True
11:52:42,True
11:52:42,True
11:52:43,True
11:52:43,True
11:52:44,True
11:52:44,True
11:52:45,True
11:52:45,True
11:52:46,True
11:52:46,True
11:52:47,True
11:52:47,True
11:52:48,True
11:52:48,True
11:52:49,True
11:52:49,True
11:52:50,True
11:52:51,True
11:52:51,True
11:52:52,True
11:52:52,True
11:52:53,True
11:52:53,True
11:52:54,True
11:52:54,True
11:52:55,True
11:52:55,True
11:52:56,True
11:52:56,True
11:52:57,True
11:52:57,True
11:52:58,True
11:52:58,True
11:52:59,True
11:52:59,True
11:53:00,True
11:53:00,True
11:53:01,True
11:53:01,True
11:53:02,True
11:53:02,True
11:53:03,True
11:53:03,True
11:53:04,True
11:53:04,True
11:53:05,True
11:53:06,True
11:53:06,True
11:53:07,True
11:53:07,True
11:53:08,True
11:53:08,True
11:53:09,True
11:53:09,True
11:53:10,True
11:53:10,True
11:53:11,True
11:53:11,True
11:53:12,True
11:53:12,True
11:53:13,True
11:53:13,True
11:53:14,True
11:53:14,True
11:53:15,True
11:53:15,True
11:53:16,True
11:53:16,True
11:53:17,True
11:53:17,True
11:53:18,True
11:53:18,True
11:53:19,True
11:53:19,True
11:53:20,True
11:53:20,True
11:53:21,True
11:53:21,True
11:53:22,True
11:53:22,True
11:53:23,True
11:53:24,True
11:53:24,True
11:53:25,False
11:53:25,False
11:53:26,False
11:53:26,False
11:53:27,False
11:53:27,False
11:53:28,False
11:53:28,False
11:53:29,False
11:53:29,False
11:53:30,False
11:53:30,False
11:53:31,False
11:53:31,False
11:53:32,False
11:53:32,False
11:53:33,False
11:53:33,False
11:53:34,False
11:53:34,False
11:53:35,False
11:53:35,False
11:53:36,False
11:53:36,False
11:53:37,False
11:53:37,False
11:53:38,False
11:53:38,False
11:53:39,False
11:53:39,False
11:53:40,False
11:53:40,False
11:53:41,False
11:53:41,False
11:53:42,False
11:53:42,False
11:53:43,False
11:53:43,False
11:53:44,False
11:53:45,False
11:53:45,False
11:53:46,False
11:53:46,False
11:53:47,False
11:53:47,False
11:53:48,False
11:53:48,False
11:53:49,False
11:53:49,False
11:53:50,False
11:53:50,False
11:53:51,False
11:53:51,False
11:53:52,False
11:53:52,False
11:53:53,False
11:53:53,False
11:53:54,False
11:53:54,False
11:53:55,False
11:53:55,False
11:53:56,False
11:53:56,False
11:53:57,False
11:53:57,False
11:53:58,False
11:53:58,False
11:53:59,False
11:53:59,False
11:54:00,False
11:54:00,False
11:54:01,False
11:54:01,False
11:54:02,True
11:54:02,True
11:54:03,True
11:54:04,True
11:54:04,True
11:54:05,True
11:54:05,True
11:54:06,True
11:54:06,True
11:54:07,True
11:54:07,True
11:54:08,True
11:54:08,True
11:54:09,True
11:54:09,True
11:54:10,True
11:54:10,True
11:54:11,True
11:54:11,True
11:54:12,True
11:54:12,True
11:54:13,True
11:54:13,True
11:54:14,True
11:54:14,True
11:54:15,True
11:54:15,True
11:54:16,True
11:54:16,True
11:54:17,True
11:54:17,True
11:54:18,True
11:54:18,True
11:54:19,True
11:54:19,True
11:54:20,True
11:54:20,False
11:54:21,False
11:54:22,False
11:54:22,False
11:54:23,False
11:54:23,False
11:54:24,False
11:54:24,False
11:54:25,False
11:54:25,False
11:54:26,False
11:54:26,False
11:54:27,False
11:54:27,False
11:54:28,False
11:54:28,False
11:54:29,False
11:54:29,False
11:54:30,False
11:54:30,False
11:54:31,False
11:54:31,False
11:54:32,False
11:54:32,False
11:54:33,False
11:54:33,False
11:54:34,False
11:54:34,False
11:54:35,False
11:54:35,False
11:54:36,False
11:54:36,False
11:54:37,False
11:54:38,False
11:54:38,False
11:54:39,False
11:54:39,False
11:54:40,False
11:54:40,False
11:54:41,False
11:54:41,False
11:54:42,False
11:54:42,False
11:54:43,False
11:54:43,False
11:54:44,False
11:54:44,False
11:54:45,False
11:54:45,False
11:54:46,False
11:54:46,False
11:54:47,False
11:54:47,False
11:54:48,False
11:54:48,False
11:54:49,False
11:54:49,False
11:54:50,False
11:54:50,False
11:54:51,False
11:54:51,False
11:54:52,False
11:54:52,False
11:54:53,False
11:54:53,False
11:54:54,False
11:54:55,False
11:54:55,False
11:54:56,False
11:54:56,False
11:54:57,False
11:54:57,False
11:54:58,True
11:54:58,True
11:54:59,True
11:54:59,True
11:55:00,True
11:55:00,True
11:55:01,True
11:55:01,True
11:55:02,True
11:55:02,True
11:55:03,True
11:55:03,True
11:55:04,True
11:55:04,True
11:55:05,True
11:55:05,True
11:55:06,True
11:55:06,True
11:55:07,True
11:55:07,True
11:55:08,True
11:55:08,True
11:55:09,True
11:55:09,True
11:55:10,True
11:55:10,True
11:55:11,True
11:55:11,True
11:55:12,True
11:55:12,True
11:55:13,True
11:55:14,True
11:55:14,True
11:55:15,True
11:55:15,True
11:55:16,True
11:55:16,True
11:55:17,True
11:55:17,True
11:55:18,True
11:55:18,True
11:55:19,True
11:55:19,False
11:55:20,False
11:55:20,False
11:55:21,False
11:55:21,False
11:55:22,False
11:55:22,False
11:55:23,False
11:55:23,False
11:55:24,False
11:55:24,False
11:55:25,False
11:55:25,False
11:55:26,False
11:55:26,False
11:55:27,False
11:55:27,False
11:55:28,False
11:55:28,False
11:55:29,False
11:55:30,False
11:55:30,False
11:55:31,False
11:55:31,False
11:55:32,False
11:55:32,False
11:55:33,False
11:55:33,False
11:55:34,False
11:55:34,False
11:55:35,False
11:55:35,False
11:55:36,False
11:55:36,False
11:55:37,False
11:55:37,False
11:55:38,False
11:55:38,False
11:55:39,False
11:55:39,False
11:55:40,False
11:55:40,False
11:55:41,False
11:55:41,False
11:55:42,False
11:55:42,False
11:55:43,False
11:55:43,False
11:55:44,False
11:55:45,False
11:55:45,False
11:55:46,False
11:55:46,False
11:55:47,False
11:55:47,False
11:55:48,False
11:55:48,False
11:55:49,False
11:55:49,False
11:55:50,False
11:55:50,False
11:55:51,False
11:55:51,False
11:55:52,False
11:55:52,False
11:55:53,False
11:55:53,False
11:55:54,False
11:55:54,False
11:55:55,False
11:55:55,False
11:55:56,False
11:55:56,False
11:55:57,True
11:55:57,True
11:55:58,True
11:55:58,True
11:55:59,True
11:55:59,True
11:56:00,True
11:56:00,True
11:56:01,True
11:56:01,True
11:56:02,True
11:56:02,True
11:56:03,True
11:56:04,True
11:56:04,True
11:56:05,True
11:56:05,True
11:56:06,True
11:56:06,True
11:56:07,True
11:56:07,True
11:56:08,True
11:56:08,True
11:56:09,True
11:56:09,True
11:56:10,True
11:56:10,True
11:56:11,True
11:56:11,True
11:56:12,True
11:56:12,True
11:56:13,True
11:56:13,True
11:56:14,True
11:56:14,True
11:56:15,True
11:56:15,True
11:56:16,True
11:56:16,True
11:56:17,True
11:56:17,True
11:56:18,True
11:56:18,True
11:56:19,True
11:56:19,True
11:56:20,True
11:56:20,True
11:56:21,True
11:56:21,False
11:56:22,False
11:56:22,False
11:56:23,False
11:56:24,False
11:56:24,False
11:56:25,False
11:56:25,False
11:56:26,False
11:56:26,False
11:56:27,False
11:56:27,False
11:56:28,False
11:56:28,False
11:56:29,False
11:56:29,False
11:56:30,False
11:56:30,False
11:56:31,False
11:56:31,False
11:56:32,False
11:56:32,False
11:56:33,False
11:56:33,False
11:56:34,False
11:56:34,False
11:56:35,False
11:56:35,False
11:56:36,False
11:56:36,False
11:56:37,False
11:56:37,False
11:56:38,False
11:56:38,False
11:56:39,False
11:56:39,False
11:56:40,False
11:56:40,False
11:56:41,False
11:56:41,False
11:56:42,False
11:56:43,False
11:56:43,False
11:56:44,False
11:56:44,False
11:56:45,False
11:56:45,False
11:56:46,False
11:56:46,False
11:56:47,False
11:56:47,False
11:56:48,False
11:56:48,False
11:56:49,False
11:56:49,False
11:56:50,False
11:56:50,False
11:56:51,False
11:56:51,False
11:56:52,False
11:56:52,False
11:56:53,False
11:56:53,False
11:56:54,False
11:56:54,False
11:56:55,False
11:56:55,False
11:56:56,False
11:56:56,False
11:56:57,False
11:56:57,False
11:56:58,False
11:56:58,False
11:56:59,True
11:56:59,True
11:57:00,True
11:57:00,True
11:57:01,True
11:57:02,True
11:57:02,True
11:57:03,True
11:57:03,True
11:57:04,True
11:57:04,True
11:57:05,True
11:57:05,True
11:57:06,True
11:57:06,True
11:57:07,True
11:57:07,True
11:57:08,True
11:57:08,True
11:57:09,True
11:57:09,True
11:57:10,True
11:57:10,True
11:57:11,True
11:57:11,True
11:57:12,True
11:57:12,True
11:57:13,True
11:57:13,True
11:57:14,True
11:57:14,True
11:57:15,True
11:57:15,True
11:57:16,True
11:57:16,True
11:57:17,True
11:57:17,True
11:57:18,True
11:57:18,True
11:57:19,True
11:57:19,True
11:57:20,True
11:57:20,False
11:57:21,False
11:57:22,False
11:57:22,False
11:57:23,False
11:57:23,False
11:57:24,False
11:57:24,False
11:57:25,False
11:57:25,False
11:57:26,False
11:57:26,False
11:57:27,False
11:57:27,False
11:57:28,False
11:57:28,False
11:57:29,False
11:57:29,False
11:57:30,False
11:57:30,False
11:57:31,False
11:57:31,False
11:57:32,False
11:57:32,False
11:57:33,False
11:57:33,False
11:57:34,False
11:57:34,False
11:57:35,False
11:57:35,False
11:57:36,False
11:57:37,False
11:57:37,False
11:57:38,False
11:57:38,False
11:57:39,False
11:57:39,False
11:57:40,False
11:57:40,False
11:57:41,False
11:57:41,False
11:57:42,False
11:57:42,False
11:57:43,False
11:57:43,False
11:57:44,False
11:57:44,False
11:57:45,False
11:57:45,False
11:57:46,False
11:57:46,False
11:57:47,False
11:57:47,False
11:57:48,False
11:57:48,False
11:57:49,False
11:57:49,False
11:57:50,False
11:57:50,False
11:57:51,False
11:57:52,False
11:57:52,False
11:57:53,False
11:57:53,False
11:57:54,False
11:57:54,False
11:57:55,False
11:57:55,False
11:57:56,False
11:57:56,False
11:57:57,False
11:57:57,False
11:57:58,True
11:57:58,True
11:57:59,True
11:57:59,True
11:58:00,True
11:58:00,True
11:58:01,True
11:58:01,True
11:58:02,True
11:58:02,True
11:58:03,True
11:58:03,True
11:58:04,True
11:58:04,True
11:58:05,True
11:58:05,True
11:58:06,True
11:58:07,True
11:58:07,True
11:58:08,True
11:58:08,True
11:58:09,True
11:58:09,True
11:58:10,True
11:58:10,True
11:58:11,True
11:58:11,True
11:58:12,True
11:58:12,True
11:58:13,True
11:58:13,True
11:58:14,True
11:58:14,True
11:58:15,True
11:58:15,True
11:58:16,True
11:58:16,True
11:58:17,True
11:58:17,True
11:58:18,True
11:58:18,True
11:58:19,False
11:58:19,False
11:58:20,False
11:58:20,False
11:58:21,False
11:58:21,False
11:58:22,False
11:58:23,False
11:58:23,False
11:58:24,False
11:58:24,False
11:58:25,False
11:58:25,False
11:58:26,False
11:58:26,False
11:58:27,False
11:58:27,False
11:58:28,False
11:58:28,False
11:58:29,False
11:58:29,False
11:58:30,False
11:58:30,False
11:58:31,False
11:58:31,False
11:58:32,False
11:58:32,False
11:58:33,False
11:58:33,False
11:58:34,False
11:58:34,False
11:58:35,False
11:58:35,False
11:58:36,False
11:58:36,False
11:58:37,False
11:58:37,False
11:58:38,False
11:58:38,False
11:58:39,False
11:58:39,False
11:58:40,False
11:58:40,False
11:58:41,False
11:58:41,False
11:58:42,False
11:58:42,False
11:58:43,False
11:58:43,False
11:58:44,False
11:58:45,False
11:58:45,False
11:58:46,False
11:58:46,False
11:58:47,False
11:58:47,False
11:58:48,False
11:58:48,False
11:58:49,False
11:58:49,False
11:58:50,False
11:58:50,False
11:58:51,False
11:58:51,False
11:58:52,False
11:58:52,False
11:58:53,False
11:58:53,False
11:58:54,False
11:58:54,False
11:58:55,False
11:58:55,False
11:58:56,False
11:58:56,True
11:58:57,True
11:58:57,True
11:58:58,True
11:58:58,True
11:58:59,True
11:58:59,True
11:59:00,True
11:59:00,True
11:59:01,True
11:59:01,True
11:59:02,True
11:59:02,True
11:59:03,True
11:59:03,True
11:59:04,True
11:59:05,True
11:59:05,True
11:59:06,True
11:59:06,True
11:59:07,True
11:59:07,True
11:59:08,True
11:59:08,True
11:59:09,True
11:59:09,True
11:59:10,True
11:59:10,True
11:59:11,True
11:59:11,True
11:59:12,True
11:59:12,True
11:59:13,True
11:59:13,True
11:59:14,True
11:59:14,True
11:59:15,True
11:59:15,True
11:59:16,True
11:59:16,True
11:59:17,True
11:59:17,True
11:59:18,True
11:59:19,True
11:59:19,True
11:59:20,True
11:59:20,True
11:59:21,True
11:59:21,False
11:59:22,False
11:59:22,False
11:59:23,False
11:59:23,False
11:59:24,False
11:59:24,False
11:59:25,False
11:59:25,False
11:59:26,False
11:59:26,False
11:59:27,False
11:59:27,False
11:59:28,False
11:59:28,False
11:59:29,False
11:59:29,False
11:59:30,False
11:59:30,False
11:59:31,False
11:59:31,False
11:59:32,False
11:59:32,False
11:59:33,False
11:59:33,False
11:59:34,False
11:59:34,False
11:59:35,False
11:59:36,False
11:59:36,False
11:59:37,False
11:59:37,False
11:59:38,False
11:59:38,False
11:59:39,False
11:59:39,False
11:59:40,False
11:59:40,False
11:59:41,False
11:59:41,False
11:59:42,False
11:59:42,False
11:59:43,False
11:59:43,False
11:59:44,False
11:59:44,False
11:59:45,False
11:59:45,False
11:59:46,False
11:59:46,False
11:59:47,False
11:59:47,False
11:59:48,False
11:59:48,False
11:59:49,False
11:59:49,False
11:59:50,False
11:59:50,False
11:59:51,False
11:59:51,False
11:59:52,False
11:59:52,False
11:59:53,False
11:59:53,False
11:59:54,False
11:59:54,False
11:59:55,False
11:59:55,False
11:59:56,False
11:59:56,False
11:59:57,False
11:59:57,False
11:59:58,False
11:59:58,True
11:59:59,True
12:00:00,True
12:00:00,True
12:00:01,True
12:00:01,True
12:00:02,True
12:00:02,True
12:00:03,True
12:00:03,True
12:00:04,True
12:00:04,True
12:00:05,True
12:00:05,True
12:00:06,True
12:00:06,True
12:00:07,True
12:00:07,True
12:00:08,True
12:00:08,True
12:00:09,True
12:00:09,True
12:00:10,True
12:00:10,True
12:00:11,True
12:00:11,True
12:00:12,True
12:00:12,True
12:00:13,True
12:00:13,True
12:00:14,True
12:00:14,True
12:00:15,True
12:00:15,True
12:00:16,True
12:00:16,True
12:00:17,True
12:00:17,True
12:00:18,True
12:00:18,True
12:00:19,True
12:00:20,True
12:00:20,False
12:00:21,False
12:00:21,False
12:00:22,False
12:00:22,False
12:00:23,False
12:00:23,False
12:00:24,False
12:00:24,False
12:00:25,False
12:00:25,False
12:00:26,False
12:00:26,False
12:00:27,False
12:00:27,False
12:00:28,False
12:00:28,False
12:00:29,False
12:00:29,False
12:00:30,False
12:00:30,False
12:00:31,False
12:00:31,False
12:00:32,False
12:00:32,False
12:00:33,False
12:00:33,False
12:00:34,False
12:00:34,False
12:00:35,False
12:00:35,False
12:00:36,False
12:00:37,False
12:00:37,False
12:00:38,False
12:00:38,False
12:00:39,False
12:00:39,False
12:00:40,False
12:00:40,False
12:00:41,False
12:00:41,False
12:00:42,False
12:00:42,False
12:00:43,False
12:00:43,False
12:00:44,False
12:00:44,False
12:00:45,False
12:00:45,False
12:00:46,False
12:00:46,False
12:00:47,False
12:00:47,False
12:00:48,False
12:00:49,False
12:00:49,False
12:00:50,False
12:00:50,False
12:00:51,False
12:00:51,False
12:00:52,False
12:00:52,False
12:00:53,False
12:00:53,False
12:00:54,False
12:00:54,False
12:00:55,False
12:00:55,False
12:00:56,False
12:00:56,False
12:00:57,False
12:00:57,True
12:00:58,True
12:00:58,True
12:00:59,True
12:00:59,True
12:01:00,True
12:01:00,True
12:01:01,True
12:01:01,True
12:01:02,True
12:01:02,True
12:01:03,True
12:01:03,True
12:01:04,True
12:01:04,True
12:01:05,True
12:01:05,True
12:01:06,True
12:01:06,True
12:01:07,True
12:01:07,True
12:01:08,True
12:01:08,True
12:01:09,True
12:01:09,True
12:01:10,True
12:01:10,True
12:01:11,True
12:01:11,True
12:01:12,True
12:01:12,True
12:01:13,True
12:01:14,True
12:01:14,True
12:01:15,True
12:01:15,True
12:01:16,True
12:01:16,True
12:01:17,True
12:01:17,True
12:01:18,True
12:01:18,True
12:01:19,True
12:01:19,True
12:01:20,True
12:01:20,True
12:01:21,True
12:01:21,True
12:01:22,False
12:01:22,False
12:01:23,False
12:01:23,False
12:01:24,False
12:01:24,False
12:01:25,False
12:01:25,False
12:01:26,False
12:01:26,False
12:01:27,False
12:01:27,False
12:01:28,False
12:01:28,False
12:01:29,False
12:01:29,False
12:01:30,False
12:01:30,False
12:01:31,False
12:01:31,False
12:01:32,False
12:01:32,False
12:01:33,False
12:01:33,False
12:01:34,False
12:01:34,False
12:01:35,False
12:01:35,False
12:01:36,False
12:01:36,False
12:01:37,False
12:01:37,False
12:01:38,False
12:01:39,False
12:01:39,False
12:01:40,False
12:01:40,False
12:01:41,False
12:01:41,False
12:01:42,False
12:01:42,False
12:01:43,False
12:01:43,False
12:01:44,False
12:01:44,False
12:01:45,False
12:01:45,False
12:01:46,False
12:01:46,False
12:01:47,False
12:01:47,False
12:01:48,False
12:01:48,False
12:01:49,False
12:01:49,False
12:01:50,False
12:01:50,False
12:01:51,False
12:01:51,False
12:01:52,False
12:01:52,False
12:01:53,False
12:01:53,False
12:01:54,False
12:01:54,False
12:01:55,False
12:01:55,False
12:01:56,False
12:01:56,False
12:01:57,False
12:01:57,False
12:01:58,False
12:01:58,False
12:01:59,False
12:01:59,True
12:02:00,True
12:02:01,True
12:02:01,True
12:02:02,True
12:02:02,True
12:02:03,True
12:02:03,True
12:02:04,True
12:02:04,True
12:02:05,True
12:02:05,True
12:02:06,True
12:02:06,True
12:02:07,True
12:02:07,True
12:02:08,True
12:02:08,True
12:02:09,True
12:02:09,True
12:02:10,True
12:02:10,True
12:02:11,True
12:02:11,True
12:02:12,True
12:02:12,True
12:02:13,True
12:02:13,True
12:02:14,True
12:02:14,True
12:02:15,True
12:02:15,True
12:02:16,True
12:02:17,True
12:02:17,True
12:02:18,True
12:02:18,True
12:02:19,True
12:02:19,True
12:02:20,True
12:02:20,True
12:02:21,False
12:02:21,False
12:02:22,False
12:02:22,False
12:02:23,False
12:02:23,False
12:02:24,False
12:02:24,False
12:02:25,False
12:02:25,False
12:02:26,False
12:02:26,False
12:02:27,False
12:02:27,False
12:02:28,False
12:02:29,False
12:02:29,False
12:02:30,False
12:02:30,False
12:02:31,False
12:02:31,False
12:02:32,False
12:02:32,False
12:02:33,False
12:02:33,False
12:02:34,False
12:02:34,False
12:02:35,False
12:02:35,False
12:02:36,False
12:02:36,False
12:02:37,False
12:02:37,False
12:02:38,False
12:02:38,False
12:02:39,False
12:02:39,False
12:02:40,False
12:02:40,False
12:02:41,False
12:02:41,False
12:02:42,False
12:02:42,False
12:02:43,False
12:02:43,False
12:02:44,False
12:02:44,False
12:02:45,False
12:02:45,False
12:02:46,False
12:02:46,False
12:02:47,False
12:02:47,False
12:02:48,False
12:02:48,False
12:02:49,False
12:02:49,False
12:02:50,False
12:02:51,False
12:02:51,False
12:02:52,False
12:02:52,False
12:02:53,False
12:02:53,False
12:02:54,False
12:02:54,False
12:02:55,False
12:02:55,False
12:02:56,False
12:02:56,False
12:02:57,False
12:02:57,False
12:02:58,True
12:02:58,True
12:02:59,True
12:02:59,True
12:03:00,True
12:03:00,True
12:03:01,True
12:03:01,True
12:03:02,True
12:03:02,True
12:03:03,True
12:03:03,True
12:03:04,True
12:03:04,True
12:03:05,True
12:03:05,True
12:03:06,True
12:03:06,True
12:03:07,True
12:03:07,True
12:03:08,True
12:03:08,True
12:03:09,True
12:03:10,True
12:03:10,True
12:03:11,True
12:03:11,True
12:03:12,True
12:03:12,True
12:03:13,True
12:03:13,True
12:03:14,True
12:03:14,True
12:03:15,True
12:03:15,True
12:03:16,True
12:03:16,True
12:03:17,True
12:03:17,True
12:03:18,True
12:03:18,True
12:03:19,True
12:03:19,False
12:03:20,False
12:03:20,False
12:03:21,False
12:03:21,False
12:03:22,False
12:03:22,False
12:03:23,False
12:03:23,False
12:03:24,False
12:03:24,False
12:03:25,False
12:03:26,False
12:03:26,False
12:03:27,False
12:03:27,False
12:03:28,False
12:03:28,False
12:03:29,False
12:03:29,False
12:03:30,False
12:03:30,False
12:03:31,False
12:03:31,False
12:03:32,False
12:03:32,False
12:03:33,False
12:03:33,False
12:03:34,False
12:03:34,False
12:03:35,False
12:03:35,False
12:03:36,False
12:03:36,False
12:03:37,False
12:03:37,False
12:03:38,False
12:03:38,False
12:03:39,False
12:03:39,False
12:03:40,False
12:03:41,False
12:03:41,False
12:03:42,False
12:03:42,False
12:03:43,False
12:03:43,False
12:03:44,False
12:03:44,False
12:03:45,False
12:03:45,False
12:03:46,False
12:03:46,False
12:03:47,False
12:03:47,False
12:03:48,False
12:03:48,False
12:03:49,False
12:03:50,False
12:03:50,False
12:03:51,False
12:03:51,False
12:03:52,False
12:03:52,False
12:03:53,False
12:03:53,False
12:03:54,False
12:03:54,False
12:03:55,False
12:03:55,False
12:03:56,False
12:03:56,False
12:03:57,True
12:03:57,True
12:03:58,True
12:03:58,True
12:03:59,True
12:03:59,True
12:04:00,True
12:04:00,True
12:04:01,True
12:04:01,True
12:04:02,True
12:04:02,True
12:04:03,True
12:04:03,True
12:04:04,True
12:04:04,True
12:04:05,True
12:04:05,True
12:04:06,True
12:04:06,True
12:04:07,True
12:04:07,True
12:04:08,True
12:04:08,True
12:04:09,True
12:04:09,True
12:04:10,True
12:04:10,True
12:04:11,True
12:04:11,True
12:04:12,True
12:04:13,True
12:04:13,True
12:04:14,True
12:04:14,True
12:04:15,True
12:04:15,True
12:04:16,True
12:04:16,True
12:04:17,True
12:04:17,True
12:04:18,True
12:04:18,True
12:04:19,True
12:04:19,True
12:04:20,True
12:04:20,True
12:04:21,True
12:04:21,False
12:04:22,False
12:04:22,False
12:04:23,False
12:04:23,False
12:04:24,False
12:04:24,False
12:04:25,False
12:04:25,False
12:04:26,False
12:04:26,False
12:04:27,False
12:04:27,False
12:04:28,False
12:04:28,False
12:04:29,False
12:04:30,False
12:04:30,False
12:04:31,False
12:04:31,False
12:04:32,False
12:04:32,False
12:04:33,False
12:04:33,False
12:04:34,False
12:04:34,False
12:04:35,False
12:04:35,False
12:04:36,False
12:04:36,False
12:04:37,False
12:04:37,False
12:04:38,False
12:04:38,False
12:04:39,False
12:04:39,False
12:04:40,False
12:04:40,False
12:04:41,False
12:04:41,False
12:04:42,False
12:04:42,False
12:04:43,False
12:04:43,False
12:04:44,False
12:04:44,False
12:04:45,False
12:04:45,False
12:04:46,False
12:04:47,False
12:04:47,False
12:04:48,False
12:04:48,False
12:04:49,False
12:04:49,False
12:04:50,False
12:04:50,False
12:04:51,False
12:04:51,False
12:04:52,False
12:04:52,False
12:04:53,False
12:04:53,False
12:04:54,False
12:04:54,False
12:04:55,False
12:04:55,False
12:04:56,False
12:04:56,False
12:04:57,False
12:04:57,False
12:04:58,False
12:04:58,False
12:04:59,True
12:04:59,True
12:05:00,True
12:05:00,True
12:05:01,True
12:05:01,True
12:05:02,True
12:05:02,True
12:05:03,True
12:05:03,True
12:05:04,True
12:05:04,True
12:05:05,True
12:05:05,True
12:05:06,True
12:05:07,True
12:05:07,True
12:05:08,True
12:05:08,True
12:05:09,True
12:05:09,True
12:05:10,True
12:05:10,True
12:05:11,True
12:05:11,True
12:05:12,True
12:05:12,True
12:05:13,True
12:05:13,True
12:05:14,True
12:05:14,True
12:05:15,True
12:05:15,True
12:05:16,True
12:05:16,True
12:05:17,True
12:05:17,True
12:05:18,True
12:05:18,True
12:05:19,True
12:05:19,True
12:05:20,False
12:05:20,False
12:05:21,False
12:05:21,False
12:05:22,False
12:05:23,False
12:05:23,False
12:05:24,False
12:05:24,False
12:05:25,False
12:05:25,False
12:05:26,False
12:05:26,False
12:05:27,False
12:05:27,False
12:05:28,False
12:05:28,False
12:05:29,False
12:05:29,False
12:05:30,False
12:05:30,False
12:05:31,False
12:05:31,False
12:05:32,False
12:05:32,False
12:05:33,False
12:05:33,False
12:05:34,False
12:05:34,False
12:05:35,False
12:05:35,False
12:05:36,False
12:05:36,False
12:05:37,False
12:05:37,False
12:05:38,False
12:05:38,False
12:05:39,False
12:05:39,False
12:05:40,False
12:05:40,False
12:05:41,False
12:05:42,False
12:05:42,False
12:05:43,False
12:05:43,False
12:05:44,False
12:05:44,False
12:05:45,False
12:05:45,False
12:05:46,False
12:05:46,False
12:05:47,False
12:05:47,False
12:05:48,False
12:05:48,False
12:05:49,False
12:05:49,False
12:05:50,False
12:05:50,False
12:05:51,False
12:05:51,False
12:05:52,False
12:05:52,False
12:05:53,False
12:05:53,False
12:05:54,False
12:05:54,False
12:05:55,False
12:05:55,False
12:05:56,False
12:05:56,False
12:05:57,False
12:05:57,False
12:05:58,True
12:05:58,True
12:05:59,True
12:05:59,True
